UniversalMessageId,SocialNetwork,SenderUserId,SenderScreenName,SenderListedName,SenderProfileImgUrl,SenderProfileLink,Sender Followers Count,SenderInfluencerScore,SenderAge,SenderGender,OriginalAuthor,OriginalAuthorProfileLink,Title,Message,MessageType,CreatedTime,Language,LanguageCode,CountryCode,MediaTypeList,Permalink,Domain,Retweets,Tweet Generator,Favorites,ReceiverId,ReceiverScreenName,AssignedBy,AssignedTo,Spam,Status,Intel Location,Intel Product,Star Rating,Priority,Review Source,Experience Score - Message level,Sentiment,Topic Tags,ClientQueues,PartnerQueues,Is incentivized review,Recommended,ClientCustomProps,PartnerCustomProps,Variant,Syndicated text,Is verified review,Is vine review,Is partner review,Is neighbors program review,Is reviewer program review,Was product tried by reviewer,Is sweepstakes entry,Is partner of competition,Is prize draw participant,Is sponsored review,Purchased,Is reviewer seed member,Custom Tags,Action Time,GLOB | Zone,GLOB | Country,GLOB | Brand SF,Data Ingestion import tag,Data Ingestion file Name,Priority,Case Type,GLOB | Universal Inbox Message,GLOB | Case Created on this Message,GLOB | Channel Type,GLOB | Message Privacy,GLOB | For Testing,GLOB | Category,GLOB | Bot Status,GLOB | Team,GLOB | Initiate Handover,GLOB | Language (CF),GLOB | Sourced From Listening,GLOB | Social Channel,GLOB | Issue Type,GLOB | Case Handled By,GLOB | Paid Status,GLOB | Topic Group Matches,GLOB | Topic Matches,GLOB | Theme Matches,Show duplicate reviews,Is review duplicate,GLOB | Status OMNI SF,Intent Name,Proactive Care,Proactive Care Reviewed,Original Google My Business Review,Consumer Contact Number,Product Group,Brand Denomination,Survey Category,GLOB | IG Dark Comment,GLOB | Is message exception?,GLOB | Default Language SF,GLOB | Language OMNI SF,GLOB | Last Sentiment,GLOB | First Sentiment,GLOB | Social Post Tags SF,GLOB | Social Account Name,GLOB | Contact Way Marker SF,GLOB | Contact Way,GLOB | Contact Way Marker OMNI SF,GLOB | Native Messages,GLOB | Engage Instances,GLOB | Case Classification Initial,GLOB | Contact Reason Marker OMNI SF,GLOB | Contact Reason Marker SF,GLOB | Push to Engage Classic,GLOB | Push to Engage Omni,GLOB | Engagement Project (IBS ONLY),GLOB | Nestle Market,GLOB | NBS Center (IBS ONLY),GLOB | Issue Type Sub-Category,GLOB | Positive,GLOB | Negative,GLOB | Neutral,GLOB | IBS Listening Classification,GLOB | IBS Case Classification,GLOB | IBS | Listening Review,GLOB | All Accounts,GLOB | Case Team,GLOB | IBS | NBS MNL | Message Type,Tag Ramadan Campaign,GLOB | IBS | Grade,GLOB | IBS | Type of Mistake,GLOB | IBS | Hide,GLOB | Detractor Flag,GLOB | SBUs,GLOB | Sentiment,Geo Target,Post Id,Associated Cases,Location,Country,State,City,Latitude,Longitude,Sender Email,Message Type,Rating,SubRating,Product,Source Id,Message Title,Moderation Status,Product Code,CampaignName,Category,Trend (Coffee-related),Brand
TWITTER_7_1275840008725753856,TWITTER,1226894668765388803,seaveyackermans,naiara 💙,https://pbs.twimg.com/profile_images/1391924116790288385/eWlwDhfl_normal.jpg,,330,58,0,,,,,@johnnyorlando iced vanilla latte or normal iced coffee,Twitter Reply,Jun 24 17:15:37 2020,English,en,PH,,https://www.twitter.com/iceymarais/status/1275840008725753856,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jun 24 17:15:37 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dumaguete, Central Visayas, Philippines",Philippines,Central Visayas,Dumaguete,9.30722,123.30261,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1352233771680972803,TWITTER,1305715734589259777,AlterCsfp,AlterCSFP,https://pbs.twimg.com/profile_images/1305943916043071490/im9NczDr_normal.jpg,,306,42,0,,,,,@Jvamps1 Coming up! One Ice coffee for “NothingToSay” Message sa cup: Enjoy and stay safe always.,Twitter Reply,Jan 21 12:37:09 2021,English,en,PH,,https://twitter.com/AlterCsfp/status/1352233771680972803,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jan 21 12:37:09 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,"Luzon, Davao, Philippines",Philippines,Davao,Luzon,6.51904,126.09408,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1375648170995146764,TWITTER,151013889,Bjerghenn,Hen,https://pbs.twimg.com/profile_images/1364270988800577539/9NG8nQQ3_normal.jpg,,428,61,0,OTHER,,,,@jvcanaps Iced Coffee Butter Caramel,Twitter Reply,Mar 27 03:17:37 2021,English,en,PH,,https://twitter.com/Bjerghenn/status/1375648170995146764,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Mar 27 03:17:37 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Manila, National Capital Region, Philippines",Philippines,National Capital Region,Manila,14.6042,120.9822,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee Butter Caramel,
TWITTER_7_1313117551686107136,TWITTER,994926812474916864,goodbinnie,b. | kinda ia 📚 |,https://pbs.twimg.com/profile_images/1327763440409067520/SEMSFi_g_normal.jpg,,463,48,0,,,,,@kataleeknowHAN iced black coffee w/ a little sugar,Twitter Reply,Oct 05 14:03:16 2020,English,en,PH,,https://twitter.com/goodbinnie/status/1313117551686107136,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Oct 05 14:03:16 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Black Coffee,
TWITTER_7_1263664050199658498,TWITTER,1195979367295275009,joshiezbx,bea ♡,https://pbs.twimg.com/profile_images/1391749063490506752/i_pmCFTH_normal.jpg,,606,57,13,F,,,,"@kayjoshtalaga @SB19Official iced coffee po 

@SB19Official
#SB19_MENPA
#SB19SEJUN_MENPA",Twitter Reply,May 22 02:52:42 2020,English,en,PH,,https://www.twitter.com/biaaaeeee/status/1263664050199658498,twitter.com,1,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,May 22 02:52:42 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,14.10018,121.49174,,Twitter Reply,,,,,,,,,Fan-based,Iced Coffee,
TWITTER_7_1238814865176678401,TWITTER,983924831308558336,chrstnjcstll,jujuy,https://pbs.twimg.com/profile_images/1248974515654160384/M3-H56bP_normal.jpg,,498,57,0,,,,,@LamsenMyrtle isang buwan lang bet ipunin mo na pang iced coffee natin,Twitter Reply,Mar 14 13:10:55 2020,Filipino,tl,PH,,https://twitter.com/show/status/1238814865176678401,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Mar 14 13:10:55 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quezon City, Metro Manila, Philippines",Philippines,Metro Manila,Quezon City,14.6488,121.0509,,Twitter Reply,,,,,,,,,Interest/Craving,Iced Coffee,
TWITTER_4_1336858333190479877,TWITTER,88360730,amielgonzaga35,Amiel O. Gonzaga,https://pbs.twimg.com/profile_images/1272884336300302336/7E6WMToY_normal.jpg,,296,64,0,F,,,,@mcdo_ph iced coffee and hash brown. I missed visiting their Ayala Malls Legazpi branch early in the morning. @ McDonald's Ayala Malls Legazpi instagram.com/p/CImapXkJy1K/…,Twitter Mention,Dec 10 02:20:39 2020,English,en,PH,LINK,https://twitter.com/amielgonzaga35/status/1336858333190479877,twitter.com,0,Instagram,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Dec 10 02:20:39 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Legaspi, Bicol, Philippines",Philippines,Bicol,Legaspi,13.14125,123.74073,,Twitter Mention,,,,,,,,,Interest/Craving,Iced Coffee,Mcdo
TWITTER_7_1398484633411416066,TWITTER,1284384067153059840,ays_bravo,Aiza Bravo,https://pbs.twimg.com/profile_images/1367539503653474305/PHnjSXsA_normal.jpg,,2,14,0,OTHER,,,,@meimeimeow_ same ilang gabe na ako hindi nakakatulog sa kape pero masaraaap lalo na pag iced coffee,Twitter Reply,May 29 03:41:34 2021,Filipino,tl,PH,,https://twitter.com/ays_bravo/status/1398484633411416066,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No], GLOB | IBS | Hide=[Unhide]}",,,,,,,,,,,,,,,,May 29 03:41:34 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Unhide,,,,,,,"Taytay, Calabarzon, Philippines",Philippines,Calabarzon,Taytay,14.5678,121.1394,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1239164235541700608,TWITTER,808494614839775233,mister_saltynes,K R I S T I A N,https://pbs.twimg.com/profile_images/1264797233905430529/WMGFAoax_normal.jpg,,60,41,0,OTHER,,,,@Merejoyce_11 @maaarc015 @arcplng @jajapogs26 Oo naman hahaha nakapunta nga tayo sa baguio para mag iced coffee e,Twitter Reply,Mar 15 12:19:11 2020,Filipino,tl,PH,,https://twitter.com/show/status/1239164235541700608,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Mar 15 12:19:11 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manila, Metro Manila, Philippines",Philippines,Metro Manila,Manila,14.6042,120.9822,,Twitter Reply,,,,,,,,,consumption Habit,Iced Coffee,
TWITTER_7_1348996528761757696,TWITTER,301878621,heyjhoode,Jhude⁷🧈,https://pbs.twimg.com/profile_images/1404067770451447814/lgTA-lZv_normal.jpg,,452,65,0,OTHER,,,,@min_astugD I drink iced coffee on cold days like this too and I'm very sleepy I'm just holding on until 12KST 🤣🤡🙈,Twitter Reply,Jan 12 14:13:30 2021,English,en,PH,,https://twitter.com/heyjhoode/status/1348996528761757696,twitter.com,0,Twitter for Android,1,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jan 12 14:13:30 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1374308142767468549,TWITTER,2457880076,fitzdulatre,felix,https://pbs.twimg.com/profile_images/1370755268443729925/YC53mSP-_normal.jpg,,52,23,0,,,,,@nicoleelaurea iced coffee > food lol,Twitter Reply,Mar 23 10:32:49 2021,English,en,PH,,https://twitter.com/fitzdulatre/status/1374308142767468549,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Mar 23 10:32:49 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Quezon City, National Capital Region, Philippines",Philippines,National Capital Region,Quezon City,14.6488,121.0509,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1245042367150706688,TWITTER,752486075650543617,metain2months,mister bleh,https://pbs.twimg.com/profile_images/1398132629216452610/7niSuxe9_normal.jpg,,170,48,0,OTHER,,,,@ohitzjan Pag inom ice coffee makatulog dayon ka,Twitter Reply,Mar 31 17:36:47 2020,Filipino,tl,PH,,https://twitter.com/show/status/1245042367150706688,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Mar 31 17:36:47 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cagayan de Oro, Northern Mindanao, Philippines",Philippines,Northern Mindanao,Cagayan de Oro,8.48222,124.64722,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1288500070875242497,TWITTER,891296914435588098,EvanSven1,Evan Sven,https://pbs.twimg.com/profile_images/1127046569620959234/mHPp2Ik3_normal.jpg,,931,49,0,OTHER,,,,@PozzieVibes Iced Coffee ☕❤,Twitter Reply,Jul 29 15:42:11 2020,English,en,PH,,https://www.twitter.com/EvanSven1/status/1288500070875242497,twitter.com,0,Twitter for Android,1,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jul 29 15:42:11 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cebu City, Central Visayas, Philippines",Philippines,Central Visayas,Cebu City,10.31672,123.89071,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1337235892444962817,TWITTER,1330158054734753792,kyotiiehooman,henlo 🐼,https://pbs.twimg.com/profile_images/1345219065443323905/p97zFjw5_normal.jpg,,231,66,0,,,,,@preimyo @potatoepoopy iced coffee,Twitter Reply,Dec 11 03:20:56 2020,English,en,PH,,https://twitter.com/kyotiiehooman/status/1337235892444962817,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Dec 11 03:20:56 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1308345383823704065,TWITTER,2414291912,vdenisefelipe,denise,https://pbs.twimg.com/profile_images/1368827669337489415/r8ggZ8Li_normal.jpg,,246,53,0,,,,,@Quina_xx Iced coffee bitaw 😬😬😬,Twitter Reply,Sep 22 10:00:22 2020,English,en,PH,,https://twitter.com/vdenisefelipe/status/1308345383823704065,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Sep 22 10:00:22 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Science City of Muñoz, Central Luzon, Philippines",Philippines,Central Luzon,Science City of Muñoz,15.73333,120.88333,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1255871909423505411,TWITTER,4119275654,yuriberries,💋Yuri🔴,https://pbs.twimg.com/profile_images/1357977311480487936/VKdQkLs1_normal.jpg,,1734,75,0,,,,,"@reigndraps @KissesDelavin Mas mabuti pa ice coffee gawin mo.. 

@KissesDelavin 

#KissesDelavin

#Kissables 

Kisses Delavin 
 https://t.co/Vmje4ShTcZ",Twitter Reply,Apr 30 14:49:31 2020,Filipino,tl,PH,VIDEO,https://www.twitter.com/yuriberries/status/1255871909423505411,twitter.com,2,,1,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Apr 30 14:49:31 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Fan-based,Iced Coffee,
TWITTER_7_1236177962086461440,TWITTER,2522718438,jstnrysc,tintin,https://pbs.twimg.com/profile_images/1336928350091104261/unux7lf__normal.jpg,,159,50,0,OTHER,,,,@reignyyreign iced coffee na ulit,Twitter Reply,Mar 07 06:32:48 2020,Filipino,tl,PH,,https://twitter.com/show/status/1236177962086461440,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Mar 07 06:32:48 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quezon City, Metro Manila, Philippines",Philippines,Metro Manila,Quezon City,14.6488,121.0509,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1260082887036043265,TWITTER,711789168,pagkagandagandA,𝕷𝖊𝖎𝖑𝖆𝕵𝖆𝖓𝖊,https://pbs.twimg.com/profile_images/1395786642611339264/0cr1eNgw_normal.jpg,,260,63,0,OTHER,,,,@santiagoairaaa Madam kahit iced coffee lang sa mcdo 🤪,Twitter Reply,May 12 05:42:26 2020,Filipino,tl,PH,,https://www.twitter.com/pagkagandagandA/status/1260082887036043265,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,May 12 05:42:26 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Interest/Craving,Iced Coffee,Mcdo
TWITTER_7_1383826537028341765,TWITTER,1010867154,Wicafromthetop,𝕐𝕠𝕦𝕣𝕤𝕥𝕣𝕦𝕝𝕪ℝ𝕚𝕔𝕤✨,https://pbs.twimg.com/profile_images/1399423609270018052/_Ay9c0Qa_normal.jpg,,1920,74,0,,,,,@SarsGG22020 Napainom na naman ako ng iced coffee lods😩😆,Twitter Reply,Apr 18 16:55:31 2021,Filipino,tl,PH,,https://twitter.com/Wicafromthetop/status/1383826537028341765,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 18 16:55:31 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Makati City, Metro Manila, Philippines",Philippines,Metro Manila,Makati City,14.55027,121.03269,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_7_1256234591695908865,TWITTER,1058774178323554305,DontMindMe_okay,K👑❓. sʙ 1/5🤘𝙊𝙣𝙡𝙞𝙣𝙚𝙑𝙏𝙚𝙖𝙢ᵗʷᵒ🤟,https://pbs.twimg.com/profile_images/1385392894177988612/7rBBt3mU_normal.jpg,,409,60,0,,,,,"@SB19RT127AA @SB19Official Iced coffee pls..

#SB19ikakoSOON 
@SB19Official",Twitter Reply,May 01 14:50:41 2020,English,en,PH,,https://www.twitter.com/DontMindMe_okay/status/1256234591695908865,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,May 01 14:50:41 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Fan-based,Iced Coffee,
TWITTER_7_1230686029545267200,TWITTER,2916229914,anniieepiiee,𝙰𝙽𝙽𝙸𝙴 ¦ #PoppyParkMark🐰🐸,https://pbs.twimg.com/profile_images/1402664355028631562/oNGR8JnH_normal.jpg,,185,59,0,OTHER,,,,@thaibltea @jordieseay @Misaki_Vie @RANEonBTS @J_baek1991 Im liking ur tweet and send to poppy hahahahah he will like this thread a lot and read this a thousand times to understand whats going on wjth his ice coffee 😂😂😂😂,Twitter Reply,Feb 21 02:49:49 2020,English,en,PH,,https://twitter.com/show/status/1230686029545267200,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Feb 21 02:49:49 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,,,0,0,,Twitter Reply,,,,,,,,,Fan-based,Iced Coffee,
TWITTER_7_1295399562144673792,TWITTER,145152686,ayachikusa,Ayaka #JunkTerrorLaw #MassTestingNow,https://pbs.twimg.com/profile_images/1337350072661504000/ixw8du2t_normal.jpg,,773,61,0,OTHER,,,,@theresenatvdad Yeah pero pag cold brew matagal talaga hahaha. I mean sa wine bottle hauahau bakit siya bad? :o,Twitter Reply,Aug 17 16:38:18 2020,Filipino,tl,PH,,https://www.twitter.com/ayachikusa/status/1295399562144673792,twitter.com,0,Twitter for iPhone,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Aug 17 16:38:18 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diliman Primero, Central Luzon, Philippines",Philippines,Central Luzon,Diliman Primero,15.0247,120.95208,,Twitter Reply,,,,,,,,,Consumption Habit,Cold Brew,
TWITTER_7_1276203341521944576,TWITTER,741831374408011776,imjrmsnrqz,Jermie,https://pbs.twimg.com/profile_images/1381280068446515202/RpjQAb-6_normal.jpg,,402,57,0,OTHER,,,,@XyrileSalenga ra ice coffeE HAHA,Twitter Reply,Jun 25 17:19:22 2020,Filipino,tl,PH,,https://www.twitter.com/imjrmsnrqz/status/1276203341521944576,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Jun 25 17:19:22 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porac, Central Luzon, Philippines",Philippines,Central Luzon,Porac,15.0711,120.5423,,Twitter Reply,,,,,,,,,Interest/Craving,Iced Coffee,
TWITTER_7_1395612238967283715,TWITTER,120814495,pchionglo,Phillipe,https://pbs.twimg.com/profile_images/1401087612786335750/hF4xNJov_normal.jpg,,520,59,0,,,,,@yo_NeilRuzz Gonna buy coffee. Inggit ako. Hahaha. Kaya lang di pwede the sweet ones. Hanggang cold brew lang,Twitter Reply,May 21 05:27:42 2021,Filipino,tl,PH,,https://twitter.com/pchionglo/status/1395612238967283715,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No], GLOB | IBS | Hide=[Unhide]}",,,,,,,,,,,,,,,,May 21 05:27:42 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Unhide,,,,,,,,Philippines,,,13,122,,Twitter Reply,,,,,,,,,Interest/Craving,Cold Brew,
TWITTER_7_1381369046197669888,TWITTER,1237988379318349824,rawru6969,Abs Connoisseur 🐰💀,https://pbs.twimg.com/profile_images/1393649839154417669/Sekan_Jf_normal.jpg,,1689,62,0,,,,,@Zar_Rotti haha this is for iced coffee tho xD,Twitter Reply,Apr 11 22:10:20 2021,English,en,PH,,https://twitter.com/rawru6969/status/1381369046197669888,twitter.com,0,Twitter for Android,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,"{GLOB | For Testing=[No], GLOB | IBS | Listening Review=[No]}",,,,,,,,,,,,,,,,Apr 11 22:10:20 2021,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,"Amadeo, Calabarzon, Philippines",Philippines,Calabarzon,Amadeo,14.17056,120.92361,,Twitter Reply,,,,,,,,,Consumption Habit,Iced Coffee,
TWITTER_2_1250317990131687431,TWITTER,41311623,foureyedweirdo_,Blabbermouth ⁷,https://pbs.twimg.com/profile_images/1314059906127781888/bR2A2FZ6_normal.jpg,,132,58,0,OTHER,,,,"1. SB Iced Coffee White Chocolate Mocha 
2.Tim Horton's French Vanilla Iced Coffee
3. Nescafe Creamy Latte 2packs with 4oz fresh milk over Ice

GUSTO KO NA TULOY NANAMAN MAGKAPE",Twitter Update,Apr 15 07:00:13 2020,Filipino,tl,PH,,https://www.twitter.com/foureyedweirdo_/status/1250317990131687431,twitter.com,0,,0,,,,,false,,,,,,TWITTER,,POSITIVE,"GLOB | Philippines,GLOB | IBS,GLOB | NBS MNL",,,,,,,,,,,,,,,,,,,,,,Apr 15 07:00:13 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,Metro Manila,,14.58947,120.99141,,Twitter Update,,,,,,,,,Interest/Craving,Iced White Chocolate Mocha & French Vanilla,"Starbucks, Tim Hortons & Nescafé Creamy Latte"
